,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
7216,False,18:10 27/09/2018,5.0,113,0.0,"VAN CAYENDO DE A UNO EN FONDO Y LA POROTA SIGUE SALUDANDO.....
A VER LOS TROLLS..K....SE DAN CUENTA QUE NO FALTA MUCHO PARA QUE VAYAN POR UDS TAMBIEN?",https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,pnogueira3,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",0.12054858,0.22835061,153,127
6047,True,17:34 27/09/2018,2.0,99,0.0,@Sebastian1976 @lalonso23 Yo la ví a Porota a las 2 AM rasquetando votos del fondo de las urnas bonaerenses y admitiendo la derrota contra bullrich.,https://www.lanacion.com.ar/2176184-pobreza-indigencia-indec,Miyake79,Francisco Jueguen,Economía,"La pobreza fue de 27,3% en el primer semestre y alcanza a 12 millones de personas",0.19214727,0.21992533,148,124
17241,False,15:52 01/10/2018,,233,0.0,Supongo que la porota solicitara un trajecito a rayas de marca cuando tenga que vivir en ezeiza,https://www.lanacion.com.ar/2177429-cuadernos-exsecretario-cristina-kirchner-declaro-como-arrepentido,polocarrasco,,Política,Órdenes presidenciales y traslado de valijas: la declaración del exsecretario de Cristina convertido en arrepentido,0.20288189,0.21861385,95,79
57025,False,23:13 19/10/2018,9.0,768,0.0,Entrega a la Porota ¡¡¡,https://www.lanacion.com.ar/2183375-miguel-pichetto-idea-los-empresarios-van-parar,dari1489,Maia Jastreblansky,Política,"Miguel Pichetto en IDEA: ""Los empresarios van a parar las inversiones hasta que se aclare la cuestión electoral""",0.11885830000000001,0.21644366,23,19
7159,True,19:22 27/09/2018,2.0,113,0.0,Porota tiene menos titulo que su queridisimo GELP...,https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,geor5038,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",0.12037027,0.21014759,52,45
29058,False,20:03 07/10/2018,3.0,412,0.0,Para mi que le volvió la memoria y se desperto al lado del gato.,https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,elcoso,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",0.21082328,0.2088319,64,51
35344,True,18:28 09/10/2018,,475,2.0,@jorgerai ¿es un gato grande? ,https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,Rodoco,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,0.18953256,0.20873219,30,25
64725,True,19:02 23/10/2018,,887,2.0,@Magda2010 Más autocrítica los que votaron al Gato que está destruyendo el país. ,https://www.lanacion.com.ar/2184480-el-sutil-mensaje-remera-maximo-kirchner,alberto_giusti,,Política,El sutil mensaje de la remera de Máximo Kirchner,0.2028573,0.208467,81,68
28748,False,00:15 08/10/2018,5.0,404,5.0,"CHE CUCAS, POROTA LE MANDÓ LA CONDOLENCIAS A DILMA???. JJajjaaaaaaaaaaaa... NO PUDO ENTRAR AL CONGRESO!!,",https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,DAMON11,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",0.17194755,0.208267,105,91
51351,True,22:44 17/10/2018,,708,0.0,@cfilters @LeonSKennedy y la korrupta mayor a que vino ?,https://www.lanacion.com.ar/2182714-maria-eugenia-vidal-coloquio-idea-el-cambio,laine_mosquera,Maia Jastreblansky,Política,"Vidal reclamó a los hombres de negocios que no se ubiquen ""del lado de la vereda que es cómplice""",0.118277,0.20585702,56,47
27182,False,21:58 06/10/2018,1.0,386,1.0,... Estaciones MADE IN PERONIA !,https://www.lanacion.com.ar/2179228-video-dramatico-rescate-joven-quedo-colgando-cabeza,FirthOfFifth,,Sociedad,Video: dramático rescate de un joven que quedó colgando de la cabeza entre el tren y el andén,0.2003125,0.20069583,32,27
39291,True,19:12 11/10/2018,,534,0.0,Ahhh. Te gustaba el nivel de Porota. En Jarvar.,https://www.lanacion.com.ar/2180846-elisa-carrio-yo-no-pedi-renuncia-garavano,gbarret,,Política,"Elisa Carrió: ""Yo no pedí la renuncia de Garavano, fue una broma""",0.16583394,0.19977859,47,39
20844,False,20:48 03/10/2018,2.0,292,0.0,Que nivel de termohead que tenemos haciendo leyes. Peronia Trademark. Since 1945,https://www.lanacion.com.ar/2178184-una-diputada-llamo-gato-mauricio-macri-jerry,samus26,,Política,"Una diputada llamó ""gato"" a Mauricio Macri y ""Jerry"" a Marcos Peña durante el informe de gestión",0.11889512,0.19958183,80,69
3204,False,21:13 24/09/2018,4.0,25,0.0,LA DIPUTADA CAMPORITA QUE FUE A INVITAR A PUTIN PARA EL JUICIO A POROTA (LA EXITOSA PERSEGUIDA POLITICA QUE NO ROBO NADA) PODRIA PEDIRLE CONSEJOS SOBRE COMO TRATARIAN EN LA KGV  A LOS TERRORISTAS QUE VENDIERON URANIO A IRAN,https://www.lanacion.com.ar/2175245-atacan-bombas-molotov-sede-gendarmeria-nacional-san,MilOjos,,Política,Atacan con bombas molotov una sede de Gendarmería Nacional en Monserrat,0.18608823,0.19863188,223,184
19744,False,03:16 04/10/2018,1.0,291,0.0,"El mas chiquito mio agrando la foto de Peña Gato...la imprimio...y la,estaba meeando en el,patio....jajajjajajjajjajá",https://www.lanacion.com.ar/2178192-el-gobierno-sumo-apoyo-dos-gobernadores-mas,ccmaxima,Santiago Dapelo,Política,El Gobierno sumó el apoyo de dos gobernadores más para el presupuesto,0.08669189,0.19863188,117,103
34082,True,22:13 09/10/2018,3.0,472,0.0,Y ahora nene de la Porota?No.te preocupes la Campora te salva!!,https://www.lanacion.com.ar/2180128-cuadernos-coimas-bonadio-cito-indagatoria-maximo-kirchner,jnunezmendoza,,Política,Cuadernos de las coimas: Bonadio citó a indagatoria a Máximo Kirchner por el dinero ilegal en la campaña,0.15439412,0.19863188,63,53
6981,True,20:21 27/09/2018,3.0,113,0.0,"No se ria nesfer, es la verdad por eso se deprimió din steve y termino como termino. No podia creer que en peronia el american dreams se haga realidad tan facil. De gardener a empresario hotelero. Paraaaa jajaja",https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,ghriva,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",0.19701438,0.19863188,211,174
37347,True,23:38 10/10/2018,2.0,507,0.0,@alberto2124 POROTA - MAXIMO - URRAKA : .... EZEIZA 2019,https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,BRUCE54,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,0.12571435,0.19863188,56,47
20793,False,21:00 03/10/2018,,292,0.0,Gron cha y tosca. No quiero imaginar el nivel de sus asesores (primaria completa). Peronia Trademark.,https://www.lanacion.com.ar/2178184-una-diputada-llamo-gato-mauricio-macri-jerry,samus26,,Política,"Una diputada llamó ""gato"" a Mauricio Macri y ""Jerry"" a Marcos Peña durante el informe de gestión",0.15144128,0.19863188,101,86
37775,False,22:15 10/10/2018,1.0,507,1.0,"Kichrnerismo  de baja intensidad...eso si...con los impuestos y tarifas...TE ROMPEN ELORRRRTTOO  GLOBERTO ,!
Jajajjajajajjajajajaa",https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,ccmaxima,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,0.23570706,0.19863188,133,119
6925,False,20:40 27/09/2018,5.0,113,0.0,YOLY ... PRESENTATE Y DEFENDÉ A TU AMIGA POROTA ... UNA MANO ESTÁS EN CONDICIONES DE DARLE ... O NO???? ... JEJE,https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,BRUCE54,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",0.20178178,0.19863188,112,91
9290,False,18:55 28/09/2018,12.0,142,0.0,Hay que entender el glosario K. Por ejemplo: DEMOCRACIA: la potestad que tiene el soberano de votarlos solo a ellos. CORRALITO: la imposibilidad de comprar U$D excepto ellos por izquierda y para la Porota. PAZ SOCIAL: solo para los amigos. Y así en todo. Por favor: que no vuelvan NUNCA MAS,https://www.lanacion.com.ar/2176637-mauricio-macri-critico-agresiones-recibio-pareja-visito,Abelitok,,Política,Mauricio Macri criticó las agresiones que recibió una pareja a la que visitó en Machwitz,0.21856791,0.19863188,290,240
52060,False,17:14 17/10/2018,2.0,711,0.0,No hay ser mas desleal que un peronio.,https://www.lanacion.com.ar/2182602-dividido-peronismo-festeja-dia-lealtad-actos-masivos,soyn2093,,Política,"Con críticas al Gobierno y llamados a la unidad, el peronismo festeja dividido el Día de la Lealtad",0.13698605,0.19863188,38,31
46878,True,07:11 16/10/2018,1.0,654,0.0,si porque la porota ya no subsidia sus viajes al extranjero con el cepo - hoy pagas lo que realmente cuesta sin el bono nac pop kicilloff de 40% regalado,https://www.lanacion.com.ar/2181923-mar-del-plata-fin-semana-largo-cierra,Kleptocracia,Darío Palavecino,Sociedad,Mar del Plata: el fin de semana largo cierra con más de 29 grados y buen nivel de consumo,0.12469775,0.19863188,153,124
